DP projectid....	PG num	LCCN
projectID401c424572cb7	13891	56053809
projectID401c414804ed5	13893	56053809
projectID40c26476a4645	13894	13006523
projectID411aadf5cecaf	13897	17024703
projectID417d204377b7c	13906	22023355
projectID413fcd4494f41	13908	tmp82085895
projectID415bf0399e81e	13909	04016532
projectID40d50d5b20738	13911	16017130
projectID40d50edc64212	13911	16017130
projectID416ae8cb323ed	13912	06033374
projectID413e65fa63e98	13913	07005062
projectID4166c653169d5	13922	13017721
projectID41335d937cb1b	13923	76010221
projectID417962d1973f3	13924	sf 98094157
projectID408c2a72eb8ec	13926	77354911
projectID4098ac189277d	13928	09013610
projectID40ba2321685c9	13930	10027334
projectID4143c2ed7c5e8	13931	06026763
projectID40f71fe5534f1	13932	04027352
projectID417c01d785efb	13933	10008421
projectID4180711e06e1b	13937	24022234
projectID40491aa185808	13940	66069477
projectID40039a0101e8b	13941	22024308
projectID406aea1542d3b	13942	31017683
projectID40967d1b52cf6	13943	01013065
projectID40b6e8b16c88f	13945	03019107
projectID413101fe1a4d3	13946	04016828
projectID412d39d1b7fdf	13955	14018397
projectID40ba9f4af29de	13956	sf 89099097
projectID40697bc1d6e86	13958	13000924
projectID410d63eaae74c	13960	22017941
projectID410d63f8454b4	13960	22017941
projectID40a547839ccf6	13963	22008159
projectID40831ad0ea3d8	13964	sf 89099097
projectID4135c544731bc	13967	05028013
projectID414cc68635549	13969	20012332
projectID4181dcf74cb83	13973	13022297
projectID40b94ce716a79	13977	13005591
projectID417ab0bc40b9c	13980	15009963
projectID410dd7275763e	13983	13025907
projectID4132950646d0d	13985	13035387
projectID4190db1c0da90	13986	10034654
projectID4190e276a570a	13987	11008390
projectID4190e333eb1a9	13988	10034365
projectID418bcaa495809	13993	18010169
projectID41328abd4ce15	13996	04025675
projectID41328b5863115	13996	04025675
projectID41328c0260a07	13996	04025675
projectID41328c42510f8	13996	04025675
projectID409eddd94aa88	13998	08017329
projectID41543732e6570	14001	02014859
projectID4029c1e911bfd	14004	52052869
projectID402e8dc4ca6b6	14012	05029838
projectID401e14fea4e26	14013	74017144
projectID41520b5e2c51c	14025	20002644
projectID41561030e61d8	14029	08028628
projectID41561067e5537	14029	08028628
projectID417284224f28a	14035	59051313
projectID40831aa7a19e3	14036	sf 89099097
projectID4179f114bd310	14039	15005598
projectID414a5cca55124	14045	99002884
projectID4156678c7e500	14047	48020745
projectID41448d89b6e37	14049	20008239
projectID404c0884766b1	14051	34025486
projectID4164d4f610c10	14054	10020853
projectID417e8ee1a0005	14055	18016360
projectID40ee0edb15297	14056	03016538
projectID40d0a48b1fdd8	14058	a  58004940
projectID4186ce65c4538	14066	18006207
projectID418b3710deba4	14068	03013056
projectID4181cc3d6f456	14071	10029708
projectID400efba9c7870	14072	unk82087965
projectID401d454a210af	14075	02015967
projectID414287e984527	14076	21018317
projectID4142881a49076	14076	21018317
projectID4142884c34c7d	14076	21018317
projectID4171951748471	14077	15002192
projectID40b3cb57e49b7	14078	04018276
projectID4195c07cde860	14079	05010054
projectID4171642db9e37	14081	15002199
projectID4181ceed06186	14082	48033816
projectID412c37e0b179c	14084	51012967
projectID419115eaa03eb	14085	21019388
projectID4195254c023a2	14086	17015170
projectID413b2c40e0bf0	14087	22019056
projectID413b2cbff0031	14087	22019056
projectID40ee1386d0e9a	14095	22017041
projectID40e589111c9d8	14099	a  15000648
projectID3ff39c98743df	14103	12036164
projectID406ae8446c244	14104	22018929
projectID41256e27ec6e7	14106	16002958
projectID41256e4aa2b1c	14106	16002958
projectID413691a1e9185	14107	03012426
projectID4170857d549eb	14108	10021755
projectID4138e20ca0217	14109	09000609
projectID3fc7cb50a581f	14115	02020026
projectID410ac74c45f54	14117	15015539
projectID4154900782e3a	14119	22006515
projectID4123d1f5e8ebd	14126	05008068
projectID419e2ce905b81	14126	34037797
projectID4170951db1425	14128	20015071
projectID4145cc54de156	14133	05013038
projectID4079151739597	14134	43042903
projectID401c26be0cc83	14137	56053809
projectID4114ca96d394b	14139	unk82077776
projectID408046f420e56	14144	14021304
projectID4195236b3c7c0	14145	21015552
projectID41982eb4ef36c	14150	17011215
projectID40dbc3694de39	14153	13019503
projectID415eeb21df0f3	14154	21013606
projectID41574e1d60ba4	14167	22023718
projectID41805caa29c61	14168	75046297
projectID4150d01e6ad78	14171	19005199
projectID4122b2b629296	14174	13006253
projectID413273a4ab897	14175	13008074
projectID413273aa9ccdc	14175	13008074
projectID413fd6d18a54c	14176	11004602
projectID413fd727709dc	14176	11004602
projectID4138df87e3fb3	14185	22026883
projectID41368a7751367	14187	11022760
projectID414a68f0c98b6	14188	14011054
projectID4182c08e6c6cd	14189	14008596
projectID4196c6ea5e468	14196	20021011
projectID4084a0bf3a4ab	14197	17018157
projectID415df59627259	14201	42047702
projectID411c2addee2db	14203	04014141
projectID415058e853954	14204	20018837
projectID4141fba436a1b	14207	79368554
projectID417d225a7f37c	14211	00006904
projectID418fda78c1950	14214	73355890
projectID3ff8b5454c1c3	14218	33008203
projectID41982dfbd493b	14219	01031226
projectID4124b0ede4d19	14220	91740943
projectID40c4e7e43673f	14221	12018548
projectID413d350d026ce	14222	42030908
projectID4166e0232ee38	14224	75035213
projectID41944cdaafc9b	14226	99004026
projectID40edc5452a09b	14228	13003952
projectID419d98f2350d4	14234	18007406
projectID408e8071ad48c	14235	18013978
projectID40bffe4ee07ba	14237	35022771
projectID40067884e68f1	14239	10011723
projectID4158f5fe0fcbb	14242	12006556
projectID4156ba3d75c99	14243	01026293
projectID4196fb0509400	14247	ltf91093488
projectID4182b01729417	14248	11032712
projectID41050f78b9170	14249	09025179
projectID418318123136f	14251	12028804
projectID410e21081d771	14252	08027774
projectID413547d6ecc4d	14253	41028182
projectID413547e39e763	14253	41028182
projectID413547f0e5130	14253	41028182
projectID413bc786625fc	14256	05005071
projectID41490699f1bb2	14257	73414062
projectID40bd4fd658e87	14260	05007599
projectID40b26b9d34018	14262	06021867
projectID40b26c0fc26f0	14262	06021867
projectID41981399af747	14263	09007828
projectID40be793073284	14264	72083742
projectID414bc5d55b0c4	14275	09025820
projectID40a0644dbfb56	14276	04019750
projectID419544416e95f	14278	22009476
projectID41a93dd963a95	14280	unk84018935
projectID41a667cbcb012	14284	09024451
projectID4032c1e10ba2a	14293	55011956
projectID40d17f1608f85	14294	07002571
projectID41634ea887c70	14297	07037527
projectID4171148316ab0	14299	93232377
projectID4171ffafb5c41	14301	20012951
projectID41a669e2c324f	14303	11010951
projectID4188af4c0aba0	14313	39017490
projectID41944dca45c30	14314	22016464
projectID40ba20f11605c	14315	02030166
projectID409bd83521665	14316	02024748
projectID4147cc1ac6f27	14317	75046295
projectID407727ec69bf1	14319	04012672
projectID413947af08bc8	14323	74189352
projectID409a76e02f47f	14324	sf 89099097
projectID40f928e589f00	14325	20022080
projectID40786b088c7bc	14327	sf 89099097
projectID4040bf75679cb	14329	03012603
projectID41970feb498e3	14331	22016760
projectID40d3cc8f8533b	14332	13002503
projectID40d3ccefbe6ca	14332	13002503
projectID40ba9f804484a	14333	sf 89099097
projectID414d17a2d89ff	14334	07006407
projectID414d17a772051	14334	07006407
projectID41b12aa936259	14339	06032322
projectID3ffbc98d87d16	14340	02010236
projectID40a9ea6b1b948	14342	04009492
projectID41b3689f7fee2	14352	19014356
projectID41a66a7624bef	14355	09002775
projectID40ddf26788e9d	14358	09031038
projectID41a778fe56be9	14362	07027615
projectID40ac7e63a8dfe	14366	46039552
projectID41a9a525e8e9f	14367	16016077
projectID41488cf997aa2	14368	unk82047350
projectID41846478dc9e1	14372	f  01000501
projectID41b78f97add27	14375	15003971
projectID41aa3d100d551	14379	12032329
projectID4154e658c27e9	14381	28011159
projectID40d17fde199bf	14392	13025028
projectID41730dda10dd8	14393	09012616
projectID41a9a13771123	14394	41035138
projectID41b3f09ad3f39	14395	29025271
projectID41b3fef073c63	14396	17013623
projectID402e371678c92	14400	03018305
projectID41c4d5dc07b93	14402	2002106282
projectID41ba49785b16b	14407	65024140
projectID41c4d7d5b5255	14408	21011703
projectID4158d8b98793a	14409	06030382
projectID4113c64d0fd39	14410	18008514
projectID415d78d9e02e6	14411	23001228
projectID40b3c975632bf	14412	03017059
projectID412dcb38430bb	14416	77368865
projectID40df2cb2985f1	14417	20017998
projectID404c769bdbc73	14418	15003376
projectID4012247d7ceb5	14421	08037780
projectID403faeb809976	14422	34033696
projectID403e06fece444	14423	05040748
projectID3fde87ece2651	14429	05005089
projectID409cc065521ca	14437	18003157
projectID4139e1d2ce5ac	14441	w  06000156
projectID41c86ae48203b	14445	10025084
projectID401c41d561b4b	14446	56053809
projectID41c8670ac0dd2	14449	22019053
projectID4130ed5fa8010	14456	13008079
projectID4130ed926f1f3	14456	13008079
projectID41504e87aa8db	14457	15024921
projectID4086487a53ce7	14459	84146622
projectID409e4ffa645d2	14461	41030605
projectID412450431b7be	14463	51006627
projectID40422c6f32ddb	14464	05040748
projectID41037746cc0b4	14465	04014526
projectID415d88c96b03a	14466	10035336
projectID4113ebe60cb6d	14467	51006502
projectID40b23740edbbe	14468	04007214
projectID406b4300de1c6	14469	13035815
projectID41422eb93e308	14470	14002927
projectID41695942b4016	14471	ca 34000935
projectID408c2476c3b10	14472	78533064
projectID406dd2d1646ae	14474	48035703
projectID4045fc08d9f78	14475	ltf91077323
projectID409c8c547506b	14476	04017770
projectID418a4f8733807	14477	20005137
projectID40ea8c42b82e4	14478	19012694
projectID410e0df10d972	14481	87129265
projectID41b39dad56076	14482	03023478
projectID40063a9634567	14485	32017453
projectID406966dd849aa	14487	16022855
projectID419e25ebf2a62	14491	14014574
projectID404af57b9d351	14492	12029964
projectID419e24cc2ec0c	14494	06007974
projectID417958115b870	14495	a  49006118
projectID40b5125f92c33	14496	08006627
projectID409ce4be5127a	14498	06025881
projectID40740edab5a34	14499	04004214
projectID40fed674a1378	14504	46038407
projectID41c4a4f59e3b7	14506	13021292
projectID40d20acd4e170	14509	sf 89099285
projectID40aa8b15ad2b4	14510	04004132
projectID40ada86f273a7	14511	04004132
projectID4174254570a2b	14513	02004948
projectID40506afcaae33	14517	10011233
projectID419980268a416	14519	a  14001044
projectID41b3c8e571047	14520	22004737
projectID40d1d6b8de628	14524	sf 89099285
projectID41c621c517e0d	14526	07038261
projectID40657b9b64f98	14527	99005718
projectID41744262e56bd	14528	47029184
projectID41ad23683a3f3	14529	22009171
projectID40d20ba3b8ea9	14530	sf 89099285
projectID41b8a488423a5	14532	21016856
projectID41bbd3674b490	14534	03022357
projectID41ac31cad99f1	14535	00006103
projectID41b3521b5aed5	14539	f  01001439
projectID415e554aea3fb	14545	22010862
projectID415e559b9886d	14545	22010862
projectID40b515c186349	14555	73168207
projectID40a3c7e59c61b	14562	07026695
projectID41bae332f3354	14563	22006312
projectID41afe3764fc22	14564	12029542
projectID41c5b0ecda2e2	14566	04025677
projectID41a9a59d9430b	14571	16002137
projectID41b60fb40e81d	14572	05034665
projectID41b698d0062ad	14573	20021966
projectID415f8e41a57aa	14574	21005078
projectID415f8e719b064	14574	21005078
projectID41c8684fcae56	14575	02014684
projectID41ca27d4682e3	14577	13009812
projectID41c1f45259187	14579	21019926
projectID41a774481787f	14581	12013472
projectID401c4105976a6	14584	56053809
projectID40696b5e1654a	14588	22023574
projectID40d4b3590985e	14596	33031204
projectID41b16640d6dfd	14597	17013925
projectID41a773be39412	14598	09022181
projectID41b26d920f117	14599	50017714
projectID410ac6cdb8485	14600	21014140
projectID417b1a5622c87	14602	15005809
projectID4077c71e50eff	14604	04014537
projectID41c7c5db0c410	14605	13024321
projectID41a7b860a7636	14606	16021938
projectID419555150345e	14608	00003324
projectID40d9f188e5923	14609	43033904
projectID4067f54fec9f1	14611	05040748
projectID4156edfd7ae3e	14614	01016995
projectID41c04f9a71711	14615	05042973
projectID4179577dd2c22	14617	94022012
projectID409c2e753cd36	14618	05010046
projectID41c2eaa207969	14619	01027851
projectID41b16f1196a9b	14624	99005311
projectID40f98c5c09147	14625	17031267
projectID415c7e547eeab	14627	26014759
projectID41b929dc954e4	14629	19018544
projectID41dbf5f1008a5	14632	12005557
projectID41c4a773a6235	14633	00002919
projectID40ddf9f6a0179	14636	54004730
projectID3fac3dd273860	14644	16010686
projectID41aac2309671d	14645	00002992
projectID41a1362e4800f	14646	19006409
projectID40a5662e23f55	14653	11030810
projectID41573daa406a9	14656	10014155
projectID41573dfe79ccf	14656	10014155
projectID40f61d3db92f4	14657	10007808
projectID415cca3a3296d	14658	07039522
projectID40e0ed5287b2d	14662	31012869
projectID40776327f4217	14663	04012672
projectID418420c957d73	14665	06027715
projectID418421de3b64e	14665	06027715
projectID41b689ec99403	14667	44012068
projectID41b3fc387b4c6	14669	15026351
projectID419830755b40f	14671	02011739
projectID410e0cb2971c7	14672	a  12000250
projectID41e2e918531ce	14673	02015289
projectID40366aa6802ff	14674	83204808
projectID40b5421494586	14675	11004844
projectID4179384d6cb08	14676	18002612
projectID41b2c0e533ab0	14678	74015979
projectID41c482d5bf259	14682	04002143
projectID40edc46cedfe0	14684	10021325
projectID41b72fe674dbe	14688	04032130
projectID4083165309c92	14691	sf 89099097
projectID41b3ff5da5790	14696	06001567
projectID41b3fcc8d391b	14697	08023560
projectID419e2bb5d9cdc	14699	14005831
projectID4193a81cc1a2b	14701	04010458
projectID40998e2939c57	14709	sf 89099097
projectID415c7faeb2190	14710	27000334
projectID413275c2a3c16	14711	86188610
projectID413275cb04f1d	14711	86188610
projectID415a3402153b4	14712	14006799
projectID415a34b7dad09	14712	14006799
projectID414f7338e8004	14714	20008793
projectID414f7382658d3	14714	20008793
projectID41d6cbd13946e	14715	13023377
projectID41c224bea5932	14716	01027156
projectID41578007a99be	14717	19006139
projectID4157809239c1c	14717	19006139
projectID41b88b2ad5db0	14720	unk83070140
projectID417b1efddcc83	14721	20011541
projectID40daf1a5cd449	14726	07006178
projectID3fdd61ba6fa8c	14728	15002489
projectID41ca4ad5e9c0a	14730	unk82099868
projectID41ddb794b2234	14731	72000539
projectID41b792fb7564d	14732	2003053259
projectID412965650368b	14734	21012889
projectID4086451316d97	14735	20014002
projectID41449222a11be	14739	22020054
projectID41b3fdc7e3752	14740	05005442
projectID40a9ea26069bd	14742	a  11000761
projectID4166e225ef5ea	14744	06028758
projectID413d580e3b4f5	14749	ca 12000605
projectID41e9e1c5ac5a5	14750	gs 06000749
projectID41d708d05550d	14752	07031215
projectID416b131b4c856	14755	07002181
projectID41c4f0b8ac6c7	14756	22014575
projectID3fabe9e45c1ed	14757	20001014
projectID41df2946408bb	14776	2004563353
projectID41cafdd9403b5	14779	ca 10002807
projectID41ad219fda9a1	14781	05006498
projectID41813945a0129	14792	91157035
projectID41ebc18d3d0b0	14797	11032424
projectID4159f89fc11c8	14798	11023370
projectID41b2b5f28a7fe	14800	a  49004138
projectID413d5bc243abf	14809	09000541
projectID41da1c6c2480d	14811	13003076
projectID41b167125c418	14813	00006646
projectID41b3fd1f18ca8	14818	07025508
projectID41de31a016a02	14823	17017623
projectID41e9b1fcc9aaf	14824	20020084
projectID40ee218b634bc	14825	20004766
projectID41ba830913dfd	14829	05034166
projectID4195527749d71	14831	02018087
projectID417d86d7c195d	14834	06011273
projectID41b7f360eff30	14835	14019360
projectID40423ad59129e	14836	24006713
projectID41f33f1dcf9ed	14837	07028973
projectID419f8c35af554	14842	sf 89099097
projectID414e73f253da8	14844	10009522
projectID3f8052f6b3c8b	14851	66013830
projectID3f8053b31c6ab	14851	66013830
projectID41cd06e49655d	14852	07026022
projectID41d17b20afa3c	14853	04010076
projectID41e08d0a171b8	14854	12021275
projectID41e74bc9ea016	14855	30013040
projectID41c871682d1b8	14858	17011705
projectID40ace2d784d5d	14860	73123604
projectID40ace3871bb2e	14860	73123604
projectID41defeb6d347c	14863	13023494
projectID41e94d92b996f	14866	a  13001798
projectID40fc04ec3ac7e	14867	tmp82081141
projectID41b9f0dc0f9fa	14867	tmp82081141
projectID419e253adcf5f	14869	c  98000347
projectID3faadedc133a4	14870	19015352
projectID409bef8b33bc2	14873	06042086
projectID41c5c05f9e64d	14874	35033427
projectID41aa3e010ebac	14875	2002562723
projectID41e0314193f4d	14881	06022252
projectID41e95fa2f3619	14882	16023092
projectID41aa3d9f03f07	14883	2002562725
projectID413d2ce831732	14884	25011853
projectID41e6197147b14	14885	41031101
projectID40a3c21e72a38	14886	76355456
projectID41f71c54e9592	14887	12034963
projectID41e96d79243ab	14888	01010003
projectID41676bc5680b9	14890	16019418
projectID41676c6565baa	14890	16019418
projectID416848a3c53ae	14891	17024207
projectID416848f3c410b	14891	17024207
projectID41e4054791f84	14892	12014066
projectID419c248e19803	14893	46022425
projectID41db86431732a	14895	06046687
projectID41fd4f103a04d	14898	12008994
projectID41b2b6da39087	14899	50001361
projectID41565f57756a5	14902	75007117
projectID41df16f3c831c	14903	08000658
projectID41e83f9444aca	14916	15021391
projectID41e5fac3e43ba	14917	41042512
projectID41f5e47a4ec7a	14943	19010090
projectID415d3d0baa8fa	14944	57032121
projectID41b7f5b9c0524	14946	14018804
projectID40696a1441a65	14947	01000504
projectID41e48230821ea	14951	w  06000004
projectID41b533de372fb	14953	33038798
projectID4166b9e31439e	14954	12031614
projectID41d5a7e4d4755	14955	20013420
projectID41de358b0821c	14957	21004168
projectID41e306f2363ec	14958	15019089
projectID41edf16ed243e	14960	04009635
projectID4065bb4b4308d	14961	04015279
projectID3ffe609a5cfc4	14962	08000847
projectID414e1f4210b6a	14963	ca 17001431
projectID41eba5739248c	14964	10029625
projectID41e074d9d0835	14967	08008162
projectID414d56764c099	14968	08011674
projectID40d1ddf3eaf24	14971	22004345
projectID4174436421f60	14973	50036849
projectID41ddfc0598939	14975	2002020554
projectID41ddfd2fa559a	14976	2002020554
projectID41ddfcc4f2936	14977	2002020554
projectID41dbe02fdb748	14978	99002061
projectID41f4727e38529	14980	22004383
projectID3fd61640a07ab	14984	05040748
projectID40e385889d75f	14985	19013227
projectID40ddc9fbf318e	14986	03006832
projectID412e9c0b13b79	14987	12017324
projectID41ba2d47df6f0	14994	04014069
projectID4117e8a563b7a	14995	16020385
projectID41d78bd86e6d7	14996	22006538
projectID41b5cd3e9eaa1	14998	2003558343
projectID41b45015df22a	15000	05005419
projectID41b45113c0a35	15000	80065531
projectID41b453a93f842	15000	82018191
projectID410e204b894ee	15001	09013424
projectID4206a4a4be51b	15004	04009538
projectID41637d19742b2	15005	09008595
projectID41e744e6a1cbb	15007	ca 36001620
projectID414b46f6ed8c0	15011	19013015
projectID4169c662d01c9	15013	20003266
projectID4169c6b5e4e10	15013	20003266
projectID4169c704a443c	15013	20003266
projectID4169c76409142	15013	20003266
projectID41eb34292678c	15015	07007162
projectID412e9c33a59e5	15020	12017324
projectID411a8fd680e67	15027	32023787
projectID41cf3ae8c1f68	15029	19008318
projectID419d28adb6736	15030	77128277
projectID41eb2ef03755f	15033	22025805
projectID41e35fe87b93d	15036	11006095
projectID41df808d19986	15041	2003051100
projectID41e0d48d96aae	15042	24011613
projectID41b536a0b8359	15044	17028188
projectID413f328e888c6	15045	12023542
projectID417c7cf15e367	15045	12023542
projectID4040bfb554317	15054	03012603
projectID41d8647816fc8	15055	09025641
projectID41d8935ae6498	15063	12024175
projectID41bd35cd3b171	15067	09014934
projectID418f18b976122	15069	23005911
projectID41b367c26aaf1	15072	11023301
projectID41f9a4615f69c	15074	50009336
projectID41ed52ec31b08	15075	28009983
projectID40a85e3903498	15076	87031514
projectID4202e1e737f6b	15077	06027353
projectID420800016f01f	15082	22020918
projectID419d27d124b0f	15084	20017403
projectID40a3c0bdc5f0b	15086	12016910
projectID421027e519852	15089	17025974
projectID412e9a4817c05	15091	12017324
projectID41e8ade4d5f18	15093	14016944
projectID41fc0a40bbc5d	15094	16020439
projectID41e3607f9fac1	15096	14006299
projectID41c6dd7eb28d7	15098	17012014
projectID40f060fe0a7c3	15099	03019545
projectID41ee8d279a36f	15101	13022358
projectID40fd2bb01f932	15102	a  44005035
projectID4205c0f031619	15108	06020175
projectID415ae1117f535	15109	03026534
projectID41c9685458a39	15113	08008280
projectID3f967d60f3427	15114	54003351
projectID41d162efbf6e0	15116	19005693
projectID41e9fbcf9556d	15117	08034830
projectID41e35f772bdc3	15118	03027371
projectID404e711972b22	15119	01022900
projectID41ee8b92522f1	15120	18001598
projectID4009e9f5411a9	15127	16021270
projectID41e20659188dc	15128	91899129
projectID41e360f480af4	15130	12020358
projectID41e0d50bb4aa8	15132	69010345
projectID41edecab42bd1	15134	unk80009422
projectID4024a0d1ad173	15135	86202795
projectID421969948ef9e	15137	73084197
projectID41a9a55d64485	15138	12006222
projectID40298f5ed5115	15140	10004364
projectID4181ae22977e3	15143	21008835
projectID415f0e2dc4c82	15148	18018539
projectID415f0e73f2297	15148	18018539
projectID41fd1d8263cd5	15149	52025500
projectID40999bb42cc29	15151	11019278
projectID41be96b249ea7	15154	13002474
projectID41d3791acc852	15156	22023118
projectID41b9da1301cf3	15158	68061663
projectID41506ae9f2024	15161	unk82034865
projectID41d0e782b1198	15162	21021364
projectID41e6d166c95d8	15164	10024716
projectID41e8172d0bcba	15168	20026558
projectID403e341bdd882	15173	27001660
projectID41c3727753596	15174	15023325
projectID41533d1926c1c	15175	43040291
projectID40dde9605012d	15178	01016607
projectID41f45806b8193	15179	30013041
projectID41f30d7f78eb4	15180	14018879
projectID411a4fdf9e1ad	15187	04015087
projectID414d55f8ea166	15189	20019425
projectID417a7c01d65af	15191	11012958
projectID421552aab517b	15192	10023748
projectID41f126663ac7b	15194	18013230
projectID41ef35e9c710d	15199	84621143
projectID41335b3cc7350	15202	09031272
projectID41c7270e1289c	15204	02019653
projectID3f96ded52ff27	15208	33031816
projectID41db8d2933aaa	15210	99032231
projectID41c670eda1445	15218	03004201
projectID40d3baa9e3d18	15220	99000132
projectID41c6d60d471f5	15223	11010575
projectID41533c6d32fdc	15224	03001458
projectID41b2c312a5b05	15225	04004581
projectID406bb2c63f23e	15227	49030239
projectID41f2f2cae24a7	15230	18017613
projectID41c7eed9c9580	15233	02010330
projectID4223eb2347817	15234	66004160
projectID41c8e3eecdf54	15238	60001154
projectID41cd53d9774ed	15239	04032130
projectID41c8efb18f63c	15240	75106775
projectID41e968e780b92	15243	15021791
projectID41d4a4340f1e0	15247	05016520
projectID41969d9d9c484	15248	22004390
projectID413659d1591fa	15249	20018249
projectID41e56dcfd5230	15250	23005292
projectID3fca57fc43b4b	15251	83010360
projectID41cc95dc61188	15253	05022476
projectID40a5453b885be	15255	96907285
projectID4137e72a7859d	15258	04031673
projectID3fdf743101cbb	15260	42007051
projectID3fe05b4499277	15261	42007051
projectID417eeb9e32194	15262	76144625
projectID3fcb91bcdd838	15263	31024984
projectID41f403b1ca110	15265	2004047414
projectID41fc59a7d0728	15266	19018729
projectID41d0236a350f6	15268	15010767
projectID4156b9b15a809	15269	05015439
projectID412e9b1c765bb	15270	12017324
projectID41037c81e2340	15271	30001694
projectID418b0df2c5222	15274	22006613
projectID41db69d8cf36d	15278	10010187
projectID41fadf419494c	15280	12012490
projectID412e9afb5236e	15281	12022867
projectID421bfc6d40368	15282	32005312
projectID41d176981f2b3	15283	13022808
projectID4218d1230cb65	15284	66004164
projectID4218d5566b3d3	15285	15018968
projectID41cd61ed87e9c	15287	f  01001521
projectID417aa717bb483	15290	15015467
projectID4146858a27643	15291	77577177
projectID415b81a3c1e0d	15294	04023597
projectID41e30651b02e6	15299	20006297
projectID4154ff24abb42	15300	09014821
projectID4166a7470afc0	15302	26024713
projectID3fe05b861ca63	15304	42007051
projectID41e2d5868d3f6	15306	21003793
projectID40851f6b08ecc	15308	17020937
projectID3f87ce5c5702b	15310	10030203
projectID402e524be741a	15311	02009235
projectID41c8e190ecaec	15313	50001177
projectID41ed006b2eab7	15314	95148749
projectID4188b04ca375c	15320	05033310
projectID41748af556419	15322	sf 89099111
projectID422bbb865293a	15325	22014784
projectID422bbbacd8490	15326	22014784
projectID407c96f198fa9	15327	03032388
projectID41fa539675eb6	15328	05042966
projectID41c8e36042695	15329	57000504
projectID41b46fbc8ad0c	15331	sf 89099153
projectID41e207c91f7ae	15333	07009643
projectID40e1d12b5c124	15334	12004991
projectID420bd0cedef99	15335	98181955
projectID41b7f621ed388	15343	17027749
projectID4206481a4920b	15345	05007599
projectID41e401d83f5e7	15351	15019388
projectID3fa9344217c2f	15353	16005612
projectID42125538abe85	15355	12038072
projectID41eb62ae2cdd0	15356	11027108
projectID422bbbd284b8f	15358	22014784
projectID41da3065a0c17	15359	00064341
projectID41f9b2e01ec0d	15363	07028234
projectID41c38e8b4b563	15365	22000672
projectID421521e0709f7	15367	12025322
projectID41f6d3625efd9	15368	33004495
projectID41eaf75380d04	15369	04031597
projectID420280558ba3e	15370	55055909
projectID4186fa7bcee00	15373	sf 89099153
projectID41b8c2ec2db95	15374	sf 89099153
projectID40373890bcb18	15376	05040748
projectID41ed4d3c214ca	15379	03026648
projectID41dfa41ed428b	15380	20007923
projectID420421312aa1c	15383	16007528
projectID41b16693089f8	15384	16026125
projectID41e76bc3087ad	15385	16006440
projectID422bbbf35abc5	15386	22014784
projectID41cd61ce5edbd	15388	f  01001521
projectID420abb51e4a22	15389	44015482
projectID40d2fd9495d8b	15390	99002766
projectID4205b879af6a0	15396	97037232
projectID421f42c3e5434	15397	f  01000507
projectID41e206cd45437	15398	14005639
projectID41e21abc06491	15399	44015764
projectID41e991a4760fa	15402	2002032910
projectID422bbc158d80c	15404	22014784
projectID41f40cb5a6628	15406	14014805
projectID421c27cbcde9c	15407	08017629
projectID4205ae8b7e098	15408	93034478
projectID42240d4e4f6db	15409	52002949
projectID42338c39b8bea	15414	14018340
projectID41a373af77051	15415	22018920
projectID41f5486d21703	15419	15022812
projectID41e221dc135ee	15420	19010089
projectID40b011fb6c171	15422	07017955
projectID41decf13904b2	15424	07036495
projectID40729999c0103	15425	05040748
projectID422bbc37a2f8f	15428	22014784
projectID41c4d4c812ffd	15429	21006350
projectID41e55e71244a4	15430	11001007
projectID41e338526c51e	15431	21018946
projectID4145105633407	15432	24004621
projectID41e2ec377d513	15435	06002254
projectID41f5a4191e063	15436	01027844
projectID4158ce143713e	15440	80455833
projectID42363cde1d7cc	15444	13020396
projectID422a77af0d267	15448	unk83055628
projectID4208c90609310	15449	10017327
projectID40a3cc8e63dad	15450	75102591
projectID422d339ee6fd0	15451	22014784
projectID422d33cdabb57	15452	22014784
projectID41f478c9e48f0	15454	69018591
projectID3faade40525af	15455	74016053
projectID422d33f32c356	15457	22014784
projectID41e8bde667b5d	15458	14005064
projectID41e6d37582bf2	15460	19005054
projectID41795a0a2b063	15461	63007095
projectID422d26994d3a5	15464	18005661
projectID423763cc5bd99	15465	06025999
projectID4161b3ceba691	15468	16021789
projectID4235df9f72f19	15470	04000866
projectID422d34140e6d6	15471	22014784
projectID420d01ac6817b	15473	19006869
projectID4192c0bca9c52	15478	unk83000251
projectID42135bb511443	15481	sf 96091541
projectID41fc037929f22	15484	06040566
projectID41d17654ba032	15485	05042970
projectID41c8bf210b4cf	15487	02010126
projectID40e3a5ddee60c	15489	22002142
projectID3ffb248e08910	15491	11004270
projectID41e9ccd2ab0a7	15496	07018098
projectID409a1cace4de4	15498	06029010
projectID423dcc21d6505	15503	05010054
projectID4234e33464df3	15506	00002653
projectID42180423196eb	15508	08011832
projectID41969e768cf51	15510	43045647
projectID41fd694f390e8	15511	02021103
projectID422f4a04d1485	15518	22014784
projectID41b7916fe40b6	15521	16022281
projectID41ef6dea8cfce	15523	17006208
projectID40b3db324bdee	15526	51050252
projectID41e2d4939d04b	15527	22013319
projectID4229a85c3ca38	15529	51054054
projectID41ecbb7aeedfe	15534	22004211
projectID41b35b8c2e7e6	15535	19015404
projectID422f4a999bcdc	15539	22014784
projectID41b3533193f7d	15542	14017091
