PG num	LCCN
15468	16021789
15470	04000866
15471	22014784
15473	19006869
15478	unk83000251
15481	sf 96091541
15484	06040566
15485	05042970
15487	02010126
15489	22002142
15491	11004270
15496	07018098
15498	06029010
15503	05010054
15506	00002653
15508	08011832
15510	43045647
15511	02021103
15518	22014784
15521	16022281
15523	17006208
15526	51050252
15527	22013319
15529	51054054
15534	22004211
15535	19015404
15539	22014784
15542	14017091
15543	84139154
15546	12032903
15547	15017820
15552	22020050
15553	04013826
15560	09031272
15567	02016466
15568	17016437
15570	16018563
15571	12021682
15572	12005591
15573	03026877
15575	88162534
15576	04023661
15577	11017495
15580	80011525
15581	16013245
15585	04013873
15586	96911741
15590	13000467
15591	19014357
15592	20023059
15595	20000671
15596	42029435
15597	04018015
15600	00056996
15601	22014784
15603	22011443
15604	15024672
15612	16007658
15613	22014784
15614	22003190
15617	11004948
15618	44012306
15619	22014784
15622	13015594
15623	unk82057516
15625	17022305
15627	ca 10001968
15631	22014784
15636	09030792
15642	04027559
15648	02025189
15649	72177156
15650	22014784
15651	16006320
15652	43043151
15653	86132879
15654	08023561
15656	50001549
15658	02017242
15660	14015565
15661	68005259
15664	04005482
15665	18019160
15667	18019248
15669	77577177
15672	08032274
15673	22015849
15678	11032725
15681	09016856
15682	01026133
15683	19015710
15684	42048364
15687	22006924
15689	ca 06002507
15691	12040596
15693	13007818
15694	00002962
15698	11013590
15704	21016315
15705	05023180
15706	12015846
15709	10024182
15712	24027977
15713	99005679
15714	12024819
15716	22014784
15718	20005605
15722	06017002
15727	08028097
15728	15014445
15729	16016352
15735	68027436
15736	13015821
15737	29026785
15738	20008626
15740	22014784
15741	00006653
15743	13001150
15744	01029367
15745	75046268
15749	01011054
15752	rc 01000782
15755	11035802
15758	19011969
15759	13012270
15760	15009700
15762	15010447
15767	13006768
15773	10027189
15774	38012764
15775	07042009
15776	20002057
15779	83045194
15780	12029045
15784	88016360
15785	22014784
15788	16009293
15789	22014784
15792	91815147
15794	21022330
15796	19015565
15797	04021082
15798	04016485
15800	19013462
15801	04031057
15802	16001307
15809	85211404
15810	63011026
15812	09017563
15824	04000646
15827	22014784
15828	22014784
15829	84016139
15830	03006127
15834	02024265
15840	sf 89099285
15843	20022039
15851	22020941
15852	12021954
15853	34037782
15855	08032634
15856	24011651
15857	53000016
15858	14007480
15859	07017952
15861	04006885
15863	56053809
15866	12026916
15867	08030930
15868	06046183
15870	50036838
15872	06005624
15873	13002840
15875	06039941
15876	sf 83001177
15879	01030290
15884	03008925
15886	69018589
15888	33028293
15893	12000281
15894	10007790
15895	05042967
15899	04024560
15901	68077527
15905	03016507
15906	06035945
15907	25020330
15915	44023483	44023342
15916	22014784
15917	22014784
15918	22014784
15919	22014784
15921	14003322
15923	13018041
15927	22011594
15929	01030112
15932	14030982
15934	00003834
15937	19025937
15941	01031614
15946	19015909
15950	00006543
15953	08009528
15960	17020144
15962	03013247
15964	12007743
15966	11010514
15970	22014784
15979	08000585
15983	16023426
15984	04017209
15985	34025494
15989	07012133
15991	24016750
15992	57006378
15994	03024207
15997	16012770
15998	16012770
16024	22014784
16025	22014784
16026	98001012
16029	22014784
16030	22014784
16031	22014784
16032	22014784
16042	22015075
16044	30033483
16046	06034637
16047	99005417
16048	21003629
16050	08020096
16052	46011850
16053	unk82040505
16054	14010074
16055	16017098
16056	17018974
16064	22024847
16070	03005027
16073	15023122
16074	17015972
16076	20019512
16078	18018786
16080	ca 07001383
16081	11007591
16082	21011068
16088	18004717
16089	16013192
16092	ca 07005337
16094	08010818
16095	ca 07002001
16096	00001157
16097	06006121
16100	01025434
16105	05041592
16106	06003449
16110	45034146
16112	ca 06002749
16114	05042986
16115	17024403
16116	14014493
16119	47031748
16123	sf 89099153
16124	sf 89099097
16125	22026985
16129	ca 07000902
16136	03024198
16139	22014784
16140	03026874
16142	58062107
16144	43041609
16148	21021316
16155	19013810
16156	04021662
16158	68029009
16160	12005496
16168	unk82060625
16170	14022917
16173	sf 89099153
16175	22014784
16176	22014784
16177	22014784
16178	20006951
16179	22014784
16180	10018864
16182	99000601
16183	74009025
16184	05031862
16191	22014784
16192	22014784
16195	01014944
16197	21014550
16198	07017031
16199	10032918
16201	24007887
16202	40006468
16207	08002011
16217	88953713
16221	09029194
16222	06007968
16224	03025380
16225	unk84062632
16227	06012343
16233	50000814
16241	99004926
16242	12039783
16247	07029005
16248	08035265
16249	12004139
16252	15019862
16257	16018916
16258	06007969
16261	13018120
16265	10020798
16267	50000701
16269	08026840
16274	07015394
16275	50000667
16276	31009267
16277	57061022
16282	49041087
16283	07003893
16284	66027143
16285	45031248
16287	07024573
16288	14018880
16294	04032336
16296	34031313
16298	14016674
16299	a  53009889
16301	09028933
16302	09028933
16305	13025470
16307	02027521
16308	07017253
16309	13022383
16310	unk81042270
16317	15005450
16320	06022773
16325	04019971
16328	12030637
16331	unk83000251
16332	02022683
16335	50002264
16337	15025131
16339	06002340
16342	unk84136944
16346	50006886
16350	27023194
16351	unk84114967
16352	05007599
16355	30004602
16356	03011479
16361	sf 89099097
16363	unk83000251
16370	16023154
16372	22011803
16373	13010503
16375	09007573
16379	10004577
16380	22010240
16381	20018656
16398	06033692
16399	04022794
16403	unk82055371
16407	05006318
16408	79304820
16410	14000483
16414	02025602
16415	tmp92009689
16416	18009102
16419	14014041
16420	mm 83093047
16421	f  01001673
16424	15021648
16431	unk82104585
16432	14016607
16433	21018891
16441	a  22000133
16442	11014538
16444	96911360
16445	06036771
16447	14017921
16448	04028958
16449	03004589
16453	15018112
16454	12025384
16458	16021140
16459	unk84062684
16461	14018578
16464	14013560
16466	01005692
16467	15004628
16468	06040023
16470	18022885
16471	05040748
16473	04018027
16475	22014784
16478	04017110
16479	21021902
16480	28022651
16487	16002028
16494	05018381
16495	18008479
16496	02022806
16498	22014784
16500	19017614
16501	03006936
16503	16005809
16505	02021106
16506	50001611
16507	ca 10001825
16510	36037638
16511	02022806
16513	19013616
16516	11012575
16517	67112217
16520	13024468
16521	20005996
16525	04004097
16526	05021055
16531	03002006
16532	28017932
16534	17014115
16535	99003010
16536	02022806
16537	05035297
16538	32035936
16541	20017084
16542	16021353
16545	03014509
16546	96907285
16550	29024298	74166513
16552	17030691
16553	19013516
16554	18019300
16555	02022806
16557	03027796
16558	11015086
16559	74160881
16565	rc 01001477
16568	19000388
16572	04009194
16573	13019335
16574	14021002
16577	12024007
16580	22014784
16581	28000713
16587	14016674
16588	19005442
16591	42031586
16593	12009543
16595	14004763
16596	07029093
16598	19010990
16599	21016199
16600	19014937
16602	13021458
16603	11028585
16606	12037661
16610	02022806
16612	12024920
16613	19006149
16615	77025236
16616	73025235
16617	02022806
16622	12024429
16623	14010884
16624	31012634
16625	76461846
16626	18020397
16630	07026019
16635	06000131
16636	14021740
16638	09007381
16644	21018799
16646	18021221
16647	01024219
16651	22024773
16653	42012812
16655	14018044
16657	22006832
16658	81012536
16659	37005627
16665	77577177
16667	04037230
16669	02022806
16672	04016739
16675	14021627
16677	12005154
16680	unk82077147
16683	17020670
16685	17029848
16688	24027783
16690	22006271
16691	18018520
16692	22013776
16693	12023709
16695	05030537
16700	tmp90000234
16702	unk83000251
16705	14021044
16706	22025027
16711	44026497
16712	33024472
16713	a  21000605
16716	12027595
16719	08013724
16728	unk82008088
16734	57044559
16736	04013857
16737	unk82056554
16738	02022806
16740	49050004
16741	06037251
16745	73013672
16746	07029534
16747	08034239
16748	02022806
16749	02022806
16750	08000317
16757	12026535
16760	02022806
16761	02022806
16762	02022806
16763	21027474
16764	15002836
16765	15002836
16766	03014983
16767	05029515
16769	44032773
16775	05017776
16778	41030970
16779	05032768
16786	04030973
16787	12036686
16791	86163711
16793	10028355
16797	34016727
16798	ca 10001950
16799	21015188
16801	22020301
16808	08027167
16809	22027487
16810	79102978
16822	11026838
16823	20005187
16834	05000057
16836	07019147
16839	72025433
16840	05002415
16857	14021002
16858	15008573
16860	08008983
16863	2004269173
16864	02000289
16865	17024980
16868	16001674
16870	22009360
16871	18020776
16873	07006091
16875	12033983
16876	12033983
16878	tmp89000279
16894	91953938
16895	91953938
16900	05010171
16907	17030045
16908	10018653
16914	2001018335
16916	50000698
16917	40025185
16921	77025452
16923	16021069
16927	13000448
16929	18018354
16931	06042960
16932	16005498
16933	01009737
16935	00006940
16942	03015828
16945	17008081
16947	90953751
16954	16019169
16956	ltf91076855
16957	03003211
16958	79104546
16960	21004402
16963	18017248
16964	16026854
16966	14007521
16967	07028940
16968	21001674
16975	unk82046149
16978	21000965
16981	17268794
16987	11008865
16991	21018168
16994	03026724
16995	05024858
16996	32030350
17000	12013521
17001	39008733
17007	49041764
17016	19001899
17017	22021330
17018	22021330
17020	06012858
17021	04015382
17034	18020967
17037	02007802
17041	17011929
17042	16005479
17048	14016200
17049	04025107
17050	27021561
17053	02005222
17060	05014033
17062	14021002
17063	07025082
17069	12032122
17084	07003516
17085	71077001
17087	13020845
17088	20007422
17089	65024147
17091	21021414
17094	18020936
17095	ltf91076854
17097	ltf91073779
17102	2003576529
17104	69012080
17107	03025380
17108	15008430
17110	05032896
17112	42008342
17113	57052249
17117	15002187
17119	unk83025005
17128	06019061
17132	05018323
17133	06019002
17134	21006260
17136	00004525
17141	16004582
17144	07028969
17146	24022216
17147	85008833
17148	16005476
17149	19018318
17152	05039865
17154	12002572
17155	84901581
17157	87953054
17158	15001770
17160	14010185
17161	2004400410
17166	00006978
17168	13007663
17169	ltf91070865
17170	16005493
17173	04015066
17174	06029525
17175	15020300
17176	11001448
17179	12014250
17180	20009476
17181	10027304
17182	99005907
17183	09002684
17188	98000038
17192	62055874
17194	03017687
17195	39017838
17196	05019452
17197	15013472
17198	99107520
17199	09007381
17201	14014964
17204	43038631
17208	02000189
17212	00001605
17213	49038873
17214	04030592
17215	w  06000187
17218	22018064
17220	25013048
17222	03001866
17224	07017755
17228	08001248
17229	20005609
17237	19018608
17239	17014864
17241	12029133
17244	09020043
17249	12016361
17250	18018018
17253	99004539
17254	10025818
17255	07001496
17262	16005478
17265	unk82040617
17269	14016377
17275	16005483
17276	20015510
17277	20015511
17278	09008700
17279	99001109
17286	16005503
17289	12001061
17294	23009669
17302	12020255
17314	tmp93001212
17315	59005789
17316	17020723
17318	20012400
17320	14030274
17342	42043757
17349	37032796
17350	82220241
17352	00001671
17354	77116688
17361	17021802
17364	05033195
17366	83207086
17370	09024101
17371	55047043
17373	10000116
17374	56048423
17375	41042399
17376	41042399
17377	41042399
17381	22014578
17384	02019303
17388	05030258
17389	09016976
17400	12013526
17408	09007583
17409	sf 89099153
17413	42030353
17415	unk82069153
17416	07039227
17427	18012111
17429	00004732
17435	08037781
17438	22019711
17442	08008618
17444	04017083
17451	16005477
17452	12037963
17456	16021128
17466	sf 89099153
17474	30000605
17476	16019827
17477	20016161
17478	99005544
17480	07029136
17483	14014041
17487	16005517
17488	16005525
17496	12032334
17497	07010536
17498	01023051
17504	10024913
17510	16023623
17512	unk82085561
17513	sf 89099153
17514	06019007
17535	11023507
17541	f  01002639
17548	73176105
17549	d  01000281
17558	29030117
17563	12029969
17569	04029689
17570	15008133
17571	75014759
17572	06004636
17582	08015532
17587	15015783
17588	17004795
17589	12028877
17597	13007667
17608	07018128
17609	36003438
17616	01022990
17617	07000741
17622	15024732
17624	03025380
17627	11000773
17633	19010855
17648	98000923
17655	17027867
17658	13002841
17663	04012672
17680	09025632
17683	unk82085561
17690	02024926
17693	33038149
17695	69016627
17697	20017175
17698	17026992
17699	80018028
17700	02023269
17713	unk81006131
17719	21007735
17730	16005499
17733	99001271
17742	16005489
17745	18004547
17748	66039838
17751	09033660
17754	75031269
17761	29003268
17763	17029867
17764	85116226
17768	04017933
17772	a  23001954
17774	11028000
17778	15002890
17781	ltf90003095
17783	45000210
17784	07035216
17804	37006515
17806	03022372
17808	f  01000001
17823	07032834
17825	07025076
17833	51012971
17841	10022795
17844	05033981
17845	59010887
17848	21012088
17851	84194457
17854	74081114
17855	agr16001178
17857	68031084
17859	73322430
17860	53053025
17861	16019648
17862	03017122
17863	06007211
17864	09005559
17866	52012203
17867	07025509
17871	74168066
17872	07006395
17873	07041817
17875	2002004919
17881	10005852
17884	73018587
17892	11024403
17893	19025951
17901	19015755
17903	87953023
17909	01024862
17918	17016218
17920	04001022
17928	12028753
17934	11002351
17937	09025816
17952	09027448
17953	25025012
17956	20005788
17957	01026019
17961	10007145
17964	02016926
17966	agr22001222
17968	01027204
17976	20019520
17977	w  06000078
17978	war16000064
17981	14008241
17985	61001631
17993	29012036
17998	20003879
17999	41033250
18004	16023086
18007	15019764
18012	12020255
18013	05005106
18019	22011294
18020	15009740
18025	39007647
18026	19002598
18033	10007662
18038	21017105
18040	96175706
18048	16023798
18052	06030672
18053	02014600
18054	06033691
18057	08024448
18058	12032489
18060	07030840
18061	06045100
18065	12020255
18070	03016394
18073	04029841
18074	14007842
18075	13002213
18077	13009367
18091	07006036
18092	f  01000816
18095	20007371
18096	16004395
18099	06010479
18103	16023470
18104	14000465
18117	18021694
18118	16017130
18131	08024850
18134	17007955
18136	16016776
18148	32005117
18149	03007169
18150	22000655
18156	13009367
18164	11018459
18174	08001465
18184	16005482
18185	09024255
18187	22003489
18189	54001545
18190	31019505
18195	sf 85009973
18203	36002752
18207	03014544
18214	04023753
18222	06016617
18227	09000100
18229	12020255
18233	ltf90004113
18238	38001932
18242	25002396
18249	09029332
18250	15024363
18252	07038541
18253	18005233
18254	sd 18000123
18259	22009877
18266	05037170
18269	65011079
18270	49056393
18274	03008924
18275	16019170
18277	20007373
18281	97187514
18284	02028412
18289	05042298
18290	16011507
18293	sf 85009973
18300	12010962
18302	79347205
18304	17030047
18307	13022508
18310	16024320
18314	01027080
18317	78375764
18318	01029187
18323	20007369
18324	17031657
18329	97142994
18332	06038132
18333	16016680
18334	16016680
18335	15011713
18336	11013729
18338	13025781
18341	15002184
18343	38027626
18344	w  09000344
18347	14005391
18352	04009214
18353	f  01001636
18359	13005573
18360	15002188
18361	54005693
18364	19008145
18371	04027690
18380	17006755
18383	15007637
18388	17013543
18390	17029760
18391	16003261
18395	sf 85009973
18396	30006794
18397	01030887
18401	33038149
18402	33038149
18408	12020255
18410	14005819
18414	sf 85009973
18417	15002191
18418	ca 08000586
18423	06020714
18434	11011217
18435	11010336
18439	15006641
18442	04017302
18444	25019064
18449	06026481
18450	07009782
18452	00006194
18458	57005898
18459	73006347
18464	a  43002687
18465	a  43002687
18467	85665736
18470	20007290
18478	06033381
18483	18014505
18486	14002324
18488	14016759
18489	16007661
18492	60007199
18493	a  45000640
18496	07010533
18497	17006753
18498	12027190
18499	15019187
18501	sf 85009973
18504	07031164
18505	21015102
18508	06018972
18509	17013018
18511	14016674
18515	15025467
18517	60006430
18520	55001196
18525	15013368
18530	22023358
18532	46045174
18538	30031892
18541	05021351
18548	12020255
18549	05042955
18551	31035599
18552	23017455
18555	01001656
18556	10033297
18557	12008425
18559	12022285
18560	04011733
18562	04018019
18563	08021615
18564	w  07000112
18565	12034303
18566	23000185
18567	75583566
18569	25005224
18570	16017338
18571	07006643
18572	04022988
18582	08034853
18586	33038149
18590	26009350
18593	27005350
18596	15002198
18599	15005449
18603	52005772
18605	01007302
18612	16018026
18615	15008719
18618	15009851
18619	30006794
18621	17018707
18622	04016133
18625	22017791
18631	06023113
18633	11026254
18634	02002686
18636	23101114
18638	21003588
18639	13006307
18644	72140329
18646	08034851
18647	08036146
18648	ca 30001340
18651	08007681
18654	28004841
18659	21000230
18663	10006452
18665	10022256
18667	20008022
18668	04014368
18674	19027596
18676	18018944
18677	ca 33000388
18679	05011625
18684	09018720
18696	14014041
18698	11008863
18705	a  40002189
18708	a  40002189
18709	25011596
18713	95233207
18714	11026410
18719	53007292
18721	14012076
18722	12020255
18723	05041816
18730	13007848
18733	12019140
18734	a  43002687
18741	07006709
18743	23026023
18745	10006452
18746	22014784
18753	53003911
18757	unk82090406
18759	05028761
18761	00004394
18764	49032766
18765	02019817
18766	04009202
18767	04031527
18770	06043166
18771	27019462
18773	33038149
18774	19014352
18776	a  43002687
18779	09012631
18784	05041583
18786	54004974
18787	04016969
18789	13016654
18790	03013363
18791	04033183
18794	02028750
18798	05041841
18803	41042135
18804	tmp92001791
18817	38021549
18818	16005470
18821	03002566
18822	04015158
18824	00005707
18826	33038149
18834	06034683
18835	2004052724
18841	unk83055628
18842	unk83055628
18845	14002329
18847	unk83026818
18849	40020947
18852	12017324
18854	07038528
18860	05002473
18869	16005473
18872	68030802
18874	10024482
18875	15018828
18881	06006127
18883	02025599
18885	sf 89099097
18886	10007785
18900	15019874
18901	17029164
18903	22017732
18905	19005443
18906	12010962
18910	16001303
18911	08012976
18915	31029592
18927	10002605
18934	23016393
18935	07034664
18936	08034965
18938	02008141
18939	14005353
18941	20004767
18945	22014719
18948	18014081
18957	06007222
18959	17029362
18960	74015973
18961	23003013
18965	11029232
18967	07016591
18971	12025578
18973	04009839
18975	10022101
18979	05028896
18980	sf 85009973
18984	02019292
18985	36037628
18988	01005231
18992	04004042
19003	43035282
19004	40036245
19005	01031872
19009	00006407
19014	71090590
19016	10016237
19020	26023570
19027	54008561
19028	13002333
19032	sf 89099097
19034	70518122
19037	12020255
19038	12006803
19039	01023787
19042	10023192
19044	09016853
